target_date,generated_at,layer_name,source_file,artifact_status,rows_total,diagnostic_rows,pending_rows,manual_review_rows,sample_blocked_rows,no_real_sample_rows,positive_signal_rows,negative_signal_rows,neutral_signal_rows,no_model_change_rows,learning_candidate_rows,action_counts,status_counts,synthesis_status,synthesis_priority,learning_permission,synthesis_note,source_guard,auto_apply,production_change
2026-06-15,2026-06-15T13:47:56+01:00,scoreline_neighbor_stress,data/processed/today/2026-06-15/vsigma_scoreline_neighbor_stress_daily.csv,FOUND,7,1,1,0,0,0,0,0,0,1,0,COLLECT_FINAL_SCORELINE_DATA=6; NO_MODEL_CHANGE=1,SCORELINE_DATA_MISSING=5; DIAGNOSTIC_NO_LEARNING=1; PENDING_FINAL_ACTUALS=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T13:47:56+01:00,portfolio_correlation_learning,data/processed/today/2026-06-15/vsigma_portfolio_correlation_learning_daily.csv,FOUND,12,12,0,0,0,0,0,0,0,0,0,Diagnostic-only cluster; do not learn portfolio correlation.=12,DIAGNOSTIC_ONLY_NO_PORTFOLIO_LEARNING=12,DIAGNOSTIC_ONLY,NONE,NO_LEARNING_DIAGNOSTIC_ONLY,All rows are diagnostic; no learning is permitted.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,OVERALL_SYNTHESIS,ALL_LAYERS,AGGREGATED,62,1,0,1,4,0,0,0,0,2,1,none,PENDING_ONLY=5; HOLD_SAMPLE=4; NO_MODEL_CHANGE=2; MANUAL_REVIEW_REQUIRED=1; DIAGNOSTIC_ONLY=1,SYNTHESIS_REVIEW_REQUIRED,HIGH,MANUAL_REVIEW_ONLY,At least one layer has reviewable learning signal; no automatic update is allowed.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,official_pick_ledger,data/processed/governance/vsigma_official_pick_ledger_daily.csv,FOUND,1,0,1,0,0,0,0,0,0,0,0,none,OFFICIAL_NO_BET=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,postmatch_pick_audit,data/processed/today/2026-06-16/vsigma_postmatch_pick_audit_daily.csv,FOUND,1,0,1,0,0,0,0,0,0,0,0,none,OFFICIAL_NO_BET=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,pick_quality_classification,data/processed/today/2026-06-16/vsigma_pick_quality_classification_daily.csv,FOUND,1,0,1,0,0,0,0,0,0,0,0,WAIT_FOR_POSTMATCH_DATA=1,PENDING_FINAL_ACTUALS=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,market_translation_audit,data/processed/today/2026-06-16/vsigma_market_translation_audit_daily.csv,FOUND,1,0,1,1,0,0,0,0,0,0,1,WAIT_FOR_POSTMATCH_DATA=1,PENDING_FINAL_ACTUALS=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,no_bet_audit,data/processed/today/2026-06-16/vsigma_no_bet_audit_daily.csv,FOUND,1,0,1,1,0,0,0,0,0,0,1,WAIT_FOR_FINAL_ACTUALS=1,TRANSLATION_PENDING_RESULT_OR_CAUSAL_REVIEW=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,market_family_calibration,data/processed/today/2026-06-16/vsigma_market_family_calibration_daily.csv,FOUND,3,0,0,0,3,0,0,0,3,3,0,Collect more market-family samples before changing confidence.=3,HOLD_SAMPLE=3,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,confidence_calibration,data/processed/today/2026-06-16/vsigma_confidence_calibration_daily.csv,FOUND,1,0,0,0,1,0,0,0,0,0,0,No real green/red sample or no numeric confidence; collect data only.=1,HOLD_SAMPLE=1,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,source_reliability_learning,data/processed/today/2026-06-16/vsigma_source_reliability_learning_daily.csv,FOUND,15,0,0,0,15,0,0,0,15,15,2,NO_WEIGHT_CHANGE=15,HOLD_SAMPLE=15,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,league_competition_learning,data/processed/today/2026-06-16/vsigma_league_competition_learning_daily.csv,FOUND,2,1,0,0,2,2,0,0,0,0,0,No real audited sample for this competition; keep diagnostic/collection only.=1; No real green/red/void sample; collect more before scoring confidence.=1,DIAGNOSTIC_ONLY_NO_REAL_SAMPLE=1; HOLD_NO_REAL_SAMPLE=1,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,lineup_shock_learning,data/processed/today/2026-06-16/vsigma_lineup_shock_learning_daily.csv,FOUND,8,1,2,5,0,0,0,0,1,1,5,REVIEW_IF_LINEUP_CONFIRMED_NO_BET_OR_MISSED_ENTRY=5; NO_MODEL_CHANGE=1; COLLECT_LINEUP_DATA=1; KEEP_COLLECTING_SAMPLE=1,OFFICIAL_LINEUP_AVAILABLE_NO_BET_REVIEW=3; PENDING_FINAL_ACTUALS=2; DIAGNOSTIC_NO_LEARNING=1; LINEUP_DATA_MISSING=1; OFFICIAL_LINEUP_AVAILABLE_NEUTRAL=1,MANUAL_REVIEW_REQUIRED,HIGH,MANUAL_REVIEW_ONLY,Layer contains review candidates; no automatic learning allowed.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,goal_timing_learning,data/processed/today/2026-06-16/vsigma_goal_timing_learning_daily.csv,FOUND,8,1,2,0,0,0,0,0,0,1,0,COLLECT_GOAL_EVENT_DATA=7; NO_MODEL_CHANGE=1,GOAL_TIMING_DATA_MISSING=5; PENDING_FINAL_ACTUALS=2; DIAGNOSTIC_NO_LEARNING=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,scoreline_neighbor_stress,data/processed/today/2026-06-16/vsigma_scoreline_neighbor_stress_daily.csv,FOUND,8,1,2,0,0,0,0,0,0,1,0,COLLECT_FINAL_SCORELINE_DATA=7; NO_MODEL_CHANGE=1,SCORELINE_DATA_MISSING=5; PENDING_FINAL_ACTUALS=2; DIAGNOSTIC_NO_LEARNING=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T12:40:53+01:00,portfolio_correlation_learning,data/processed/today/2026-06-16/vsigma_portfolio_correlation_learning_daily.csv,FOUND,12,12,0,0,0,0,0,0,0,0,0,Diagnostic-only cluster; do not learn portfolio correlation.=12,DIAGNOSTIC_ONLY_NO_PORTFOLIO_LEARNING=12,DIAGNOSTIC_ONLY,NONE,NO_LEARNING_DIAGNOSTIC_ONLY,All rows are diagnostic; no learning is permitted.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,OVERALL_SYNTHESIS,ALL_LAYERS,AGGREGATED,65,1,0,1,4,0,0,0,0,2,1,none,PENDING_ONLY=5; HOLD_SAMPLE=4; NO_MODEL_CHANGE=2; MANUAL_REVIEW_REQUIRED=1; DIAGNOSTIC_ONLY=1,SYNTHESIS_REVIEW_REQUIRED,HIGH,MANUAL_REVIEW_ONLY,At least one layer has reviewable learning signal; no automatic update is allowed.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,official_pick_ledger,data/processed/governance/vsigma_official_pick_ledger_daily.csv,FOUND,1,0,1,0,0,0,0,0,0,0,0,none,OFFICIAL_NO_BET=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,postmatch_pick_audit,data/processed/today/2026-06-17/vsigma_postmatch_pick_audit_daily.csv,FOUND,1,0,1,0,0,0,0,0,0,0,0,none,OFFICIAL_NO_BET=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,pick_quality_classification,data/processed/today/2026-06-17/vsigma_pick_quality_classification_daily.csv,FOUND,1,0,1,0,0,0,0,0,0,0,0,WAIT_FOR_POSTMATCH_DATA=1,PENDING_FINAL_ACTUALS=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,market_translation_audit,data/processed/today/2026-06-17/vsigma_market_translation_audit_daily.csv,FOUND,1,0,1,1,0,0,0,0,0,0,1,WAIT_FOR_POSTMATCH_DATA=1,PENDING_FINAL_ACTUALS=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,no_bet_audit,data/processed/today/2026-06-17/vsigma_no_bet_audit_daily.csv,FOUND,1,0,1,1,0,0,0,0,0,0,1,WAIT_FOR_FINAL_ACTUALS=1,TRANSLATION_PENDING_RESULT_OR_CAUSAL_REVIEW=1,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,market_family_calibration,data/processed/today/2026-06-17/vsigma_market_family_calibration_daily.csv,FOUND,3,0,0,0,3,0,0,0,3,3,0,Collect more market-family samples before changing confidence.=3,HOLD_SAMPLE=3,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,confidence_calibration,data/processed/today/2026-06-17/vsigma_confidence_calibration_daily.csv,FOUND,1,0,0,0,1,0,0,0,0,0,0,No real green/red sample or no numeric confidence; collect data only.=1,HOLD_SAMPLE=1,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,source_reliability_learning,data/processed/today/2026-06-17/vsigma_source_reliability_learning_daily.csv,FOUND,15,0,0,0,15,0,0,0,15,15,2,NO_WEIGHT_CHANGE=15,HOLD_SAMPLE=15,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,league_competition_learning,data/processed/today/2026-06-17/vsigma_league_competition_learning_daily.csv,FOUND,2,1,0,0,2,2,0,0,0,0,0,No real audited sample for this competition; keep diagnostic/collection only.=1; No real green/red/void sample; collect more before scoring confidence.=1,DIAGNOSTIC_ONLY_NO_REAL_SAMPLE=1; HOLD_NO_REAL_SAMPLE=1,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,lineup_shock_learning,data/processed/today/2026-06-17/vsigma_lineup_shock_learning_daily.csv,FOUND,9,1,3,5,0,0,0,0,1,1,5,REVIEW_IF_LINEUP_CONFIRMED_NO_BET_OR_MISSED_ENTRY=5; COLLECT_LINEUP_DATA=2; NO_MODEL_CHANGE=1; KEEP_COLLECTING_SAMPLE=1,OFFICIAL_LINEUP_AVAILABLE_NO_BET_REVIEW=3; PENDING_FINAL_ACTUALS=3; DIAGNOSTIC_NO_LEARNING=1; LINEUP_DATA_MISSING=1; OFFICIAL_LINEUP_AVAILABLE_NEUTRAL=1,MANUAL_REVIEW_REQUIRED,HIGH,MANUAL_REVIEW_ONLY,Layer contains review candidates; no automatic learning allowed.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,goal_timing_learning,data/processed/today/2026-06-17/vsigma_goal_timing_learning_daily.csv,FOUND,9,1,3,0,0,0,0,0,0,1,0,COLLECT_GOAL_EVENT_DATA=8; NO_MODEL_CHANGE=1,GOAL_TIMING_DATA_MISSING=5; PENDING_FINAL_ACTUALS=3; DIAGNOSTIC_NO_LEARNING=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,scoreline_neighbor_stress,data/processed/today/2026-06-17/vsigma_scoreline_neighbor_stress_daily.csv,FOUND,9,1,3,0,0,0,0,0,0,1,0,COLLECT_FINAL_SCORELINE_DATA=8; NO_MODEL_CHANGE=1,SCORELINE_DATA_MISSING=5; PENDING_FINAL_ACTUALS=3; DIAGNOSTIC_NO_LEARNING=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-17,2026-06-17T12:21:15+01:00,portfolio_correlation_learning,data/processed/today/2026-06-17/vsigma_portfolio_correlation_learning_daily.csv,FOUND,12,12,0,0,0,0,0,0,0,0,0,Diagnostic-only cluster; do not learn portfolio correlation.=12,DIAGNOSTIC_ONLY_NO_PORTFOLIO_LEARNING=12,DIAGNOSTIC_ONLY,NONE,NO_LEARNING_DIAGNOSTIC_ONLY,All rows are diagnostic; no learning is permitted.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,OVERALL_SYNTHESIS,ALL_LAYERS,AGGREGATED,76,1,0,1,4,0,0,0,0,2,1,none,PENDING_ONLY=5; HOLD_SAMPLE=4; NO_MODEL_CHANGE=2; MANUAL_REVIEW_REQUIRED=1; DIAGNOSTIC_ONLY=1,SYNTHESIS_REVIEW_REQUIRED,HIGH,MANUAL_REVIEW_ONLY,At least one layer has reviewable learning signal; no automatic update is allowed.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,official_pick_ledger,data/processed/governance/vsigma_official_pick_ledger_daily.csv,FOUND,2,0,2,0,0,0,0,0,0,0,0,none,OFFICIAL_NO_BET=2,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,postmatch_pick_audit,data/processed/today/2026-06-18/vsigma_postmatch_pick_audit_daily.csv,FOUND,2,0,2,0,0,0,0,0,0,0,0,none,OFFICIAL_NO_BET=2,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,pick_quality_classification,data/processed/today/2026-06-18/vsigma_pick_quality_classification_daily.csv,FOUND,2,0,2,0,0,0,0,0,0,0,0,WAIT_FOR_POSTMATCH_DATA=2,PENDING_FINAL_ACTUALS=2,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,market_translation_audit,data/processed/today/2026-06-18/vsigma_market_translation_audit_daily.csv,FOUND,2,0,2,2,0,0,0,0,0,0,2,WAIT_FOR_POSTMATCH_DATA=2,PENDING_FINAL_ACTUALS=2,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,no_bet_audit,data/processed/today/2026-06-18/vsigma_no_bet_audit_daily.csv,FOUND,2,0,2,2,0,0,0,0,0,0,2,WAIT_FOR_FINAL_ACTUALS=2,TRANSLATION_PENDING_RESULT_OR_CAUSAL_REVIEW=2,PENDING_ONLY,LOW,WAIT_FOR_FINAL_DATA,All rows are pending; wait for final data.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,market_family_calibration,data/processed/today/2026-06-18/vsigma_market_family_calibration_daily.csv,FOUND,3,0,0,0,3,0,0,0,3,3,0,Collect more market-family samples before changing confidence.=3,HOLD_SAMPLE=3,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,confidence_calibration,data/processed/today/2026-06-18/vsigma_confidence_calibration_daily.csv,FOUND,1,0,0,0,1,0,0,0,0,0,0,No real green/red sample or no numeric confidence; collect data only.=1,HOLD_SAMPLE=1,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,source_reliability_learning,data/processed/today/2026-06-18/vsigma_source_reliability_learning_daily.csv,FOUND,15,0,0,0,15,0,0,0,15,15,2,NO_WEIGHT_CHANGE=15,HOLD_SAMPLE=15,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,league_competition_learning,data/processed/today/2026-06-18/vsigma_league_competition_learning_daily.csv,FOUND,2,1,0,0,2,2,0,0,0,0,0,No real audited sample for this competition; keep diagnostic/collection only.=1; No real green/red/void sample; collect more before scoring confidence.=1,DIAGNOSTIC_ONLY_NO_REAL_SAMPLE=1; HOLD_NO_REAL_SAMPLE=1,HOLD_SAMPLE,LOW,NO_LEARNING_SAMPLE_BLOCKED,Layer is blocked by insufficient/no real sample.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,lineup_shock_learning,data/processed/today/2026-06-18/vsigma_lineup_shock_learning_daily.csv,FOUND,11,1,5,7,0,0,0,0,1,1,7,REVIEW_IF_LINEUP_CONFIRMED_NO_BET_OR_MISSED_ENTRY=7; COLLECT_LINEUP_DATA=2; NO_MODEL_CHANGE=1; KEEP_COLLECTING_SAMPLE=1,PENDING_FINAL_ACTUALS=5; OFFICIAL_LINEUP_AVAILABLE_NO_BET_REVIEW=3; DIAGNOSTIC_NO_LEARNING=1; LINEUP_DATA_MISSING=1; OFFICIAL_LINEUP_AVAILABLE_NEUTRAL=1,MANUAL_REVIEW_REQUIRED,HIGH,MANUAL_REVIEW_ONLY,Layer contains review candidates; no automatic learning allowed.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,goal_timing_learning,data/processed/today/2026-06-18/vsigma_goal_timing_learning_daily.csv,FOUND,11,1,5,0,0,0,0,0,0,1,0,COLLECT_GOAL_EVENT_DATA=10; NO_MODEL_CHANGE=1,GOAL_TIMING_DATA_MISSING=5; PENDING_FINAL_ACTUALS=5; DIAGNOSTIC_NO_LEARNING=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,scoreline_neighbor_stress,data/processed/today/2026-06-18/vsigma_scoreline_neighbor_stress_daily.csv,FOUND,11,1,5,0,0,0,0,0,0,1,0,COLLECT_FINAL_SCORELINE_DATA=10; NO_MODEL_CHANGE=1,SCORELINE_DATA_MISSING=5; PENDING_FINAL_ACTUALS=5; DIAGNOSTIC_NO_LEARNING=1,NO_MODEL_CHANGE,NONE,NO_MODEL_CHANGE,No actionable learning signal detected.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,portfolio_correlation_learning,data/processed/today/2026-06-18/vsigma_portfolio_correlation_learning_daily.csv,FOUND,12,12,0,0,0,0,0,0,0,0,0,Diagnostic-only cluster; do not learn portfolio correlation.=12,DIAGNOSTIC_ONLY_NO_PORTFOLIO_LEARNING=12,DIAGNOSTIC_ONLY,NONE,NO_LEARNING_DIAGNOSTIC_ONLY,All rows are diagnostic; no learning is permitted.,FINAL_LEARNING_SYNTHESIS_V1_NO_AUTO_APPLY,NO,NO
